3b0b68375245c5123f9891e0f25bcbe15e9a2a20,0.00,0.00,5.00,5.00
fc147cf06e4128b60c54b4937a33a5ee96684c51,5.00,0.00,0.00,5.00
7516c2bbb136246548a4fed19b7e6682965b1eb0,0.00,0.00,4.00,4.00
0a9e88f3b976dc952c39236b63d2c65ed0141e68,0.00,0.00,4.00,4.00
943899360a29fdab2ee1aefa7f1708f5666939c6,4.00,0.00,0.00,4.00
8da52ede0afecdc9c3302748d322ee4929986d5a,0.00,0.00,4.00,4.00
bbf2461a5bddc77b3597030976158e00ee88fe0d,4.00,0.00,0.00,4.00
5e2d6c3c74ec107e5c62359cedb602f940061c45,0.00,0.00,4.00,4.00
72256fcff2c77222e278cb690efb8f669e926a29,2.00,2.00,0.00,4.00
32b524d74f5e4a6a37a4b99c43830f8401fc9e45,4.00,0.00,0.00,4.00
18b898ffbab0462ae26c0cf374b119dcee5f1c6f,1.00,3.00,0.00,4.00
bd90521eff872355b20cc8e2da7bd23d459a2623,3.00,1.00,0.00,4.00
ef43dfaa5a69de8d1f3df3c23598d7b92758bacd,1.00,3.00,0.00,4.00
4f35c28e8e0281beed0a457244fbb9144e791fee,2.00,0.00,2.00,4.00
eca500f7564930d688a43fcf3949338e48347c90,0.00,3.00,0.00,3.00
d9dc5e669aa52440e06687e64302d91eafda565a,0.00,0.00,3.00,3.00
f3b7cc26b17a9ce543426928108a65d2a5040339,0.00,0.00,3.00,3.00
b286e9fef17aad71882f279daa9839acba203fe4,0.00,0.00,3.00,3.00
62c49c05f522158d75d818df49100a0b1fd354bb,3.00,0.00,0.00,3.00
9d00f9fefc36074098ce8117f752713ae020655b,3.00,0.00,0.00,3.00
2b8d30ca2ca4fbf1dfda58f482c952441178390d,0.00,2.00,1.00,3.00
95770e70bf4651b64a2ce79bd8f4bcea52d7ac90,1.00,2.00,0.00,3.00
d0f37012faf1a8a3259210287e9bc7762ce62001,2.00,1.00,0.00,3.00
60d8d4bc80444402c2b4ad61644859d7bda8b380,3.00,0.00,0.00,3.00
633e2e875cfad4dc6dd54a16ef007cf38867a9ce,2.00,0.00,0.00,2.00
c2fa0406c0b7228a7a9f4d11683316e60f1614be,0.00,2.00,0.00,2.00
9e98200b937803293e64802a98ac26bc2e736fae,0.00,2.00,0.00,2.00
a2693722be849bc7174d051a6df6e56c70f69c2e,0.00,0.00,2.00,2.00
298ef3a9e186e1bcd06077a34e00d1140273c335,0.00,2.00,0.00,2.00
67a4d108321765401bbee04b489262d92bde8ad3,0.00,0.00,2.00,2.00
ea5aa8f471c6a0cd8d97bb00eaaceabcdc50b666,2.00,0.00,0.00,2.00
1d2bd0d97949c6a0475c4e180505aeaa12188b51,2.00,0.00,0.00,2.00
d5347c6b1ebea9a9ac5d935f8d51947da7cf94fd,0.00,0.00,2.00,2.00
7603a3d4c9ebf1e98a9f2aba53ae1140cdd34497,2.00,0.00,0.00,2.00
3e305b15fa94b1ed76dfa0e769825137ba1dfc1a,2.00,0.00,0.00,2.00
82dfb17ca9878de90ab6b92b0c56a918789191cb,0.00,0.00,2.00,2.00
50a8a663c2c95f14ca59f3b01ffd79b2578f7f09,2.00,0.00,0.00,2.00
e9cd25a6cdf9d5359d84703a63600c312688d755,2.00,0.00,0.00,2.00
b4098353d142c84d5fa881b25b8334650212ffed,2.00,0.00,0.00,2.00
8bbd51df292e4d74c95a54cb610754e1d6d77756,2.00,0.00,0.00,2.00
b68329101b412649149f261002c53a45f2711d75,2.00,0.00,0.00,2.00
e1c2d352e15f67d148700fe61d78a37640341dab,0.00,2.00,0.00,2.00
024b3c3dd4678e95abbf3149fd021b95291dcdf0,0.00,0.00,2.00,2.00
b5aacb917b71ae610aed9d0aa4eb76888ccc804e,2.00,0.00,0.00,2.00
4c7c71f08a9dd2fc7596907a644c8771ccd70923,1.00,1.00,0.00,2.00
17e61bd6917be93a5486c861f61e8ef2ab32ab29,1.00,0.00,1.00,2.00
9afd9abe379cbef8c6ae2e17c19e280ed3ec2a07,2.00,0.00,0.00,2.00
143c865ec00ee3bb4008b4507aa7278f44d31706,1.00,0.00,0.00,1.00
1e7f96a60c9707826b6c77ae4c92515f7b494b45,1.00,0.00,0.00,1.00
b0ef35a918191138856e92459d50c353e1ad2500,1.00,0.00,0.00,1.00
c0cde0ad135f5dd67330bf36ad7d965cf0178807,0.00,0.00,1.00,1.00
677ccdae64108cc60120ab9916cada7ce942a765,1.00,0.00,0.00,1.00
11ab8e331d96a09841b03be5c9b937622c3073ac,1.00,0.00,0.00,1.00
d385153cdb1b15c8078a8d05245d526b93ab46cd,1.00,0.00,0.00,1.00
32d8b2c54c7788e227642cbfd2b4264cf5d569ad,1.00,0.00,0.00,1.00
8e0c088e47523f73966c4f20f6f9869ee6c98f73,1.00,0.00,0.00,1.00
74259e7caadd1086097c7b4db69f0f61502ec0a0,0.00,0.00,1.00,1.00
c97adb80b15e32f890b8a48efece31287ad29b2b,1.00,0.00,0.00,1.00
50e84117468a939fda753d9afc892c69b9d40a2e,1.00,0.00,0.00,1.00
a68e4d9feea506ebd6cdde065945577de25aad6e,0.00,0.00,1.00,1.00
2056211681697aa57e7520f1112e60d56c45e497,1.00,0.00,0.00,1.00
74a786480b0783939ff3453eb0d6a446a93dbc93,1.00,0.00,0.00,1.00
0b0de13b2444f9e75ad3e1f42cba51ddb1f86dc2,1.00,0.00,0.00,1.00
93bae895f539ca1c787150210ce78b2d3233d366,0.00,1.00,0.00,1.00
948915151b14774c606bba7a78751600d2368261,0.00,0.00,1.00,1.00
d99bd085e4f02bd11a9133c6bef8942b9dc27723,1.00,0.00,0.00,1.00
fe8103552bb737a8085242ae67ba00732601287b,1.00,0.00,0.00,1.00
64106a3223c882c260ba39edd53c85d1900b83a0,1.00,0.00,0.00,1.00
005556850e60f14d5e11ca74035b195461f31d29,1.00,0.00,0.00,1.00
c193cfaa8eb50a83bbbf46624bcccb81c0cc7445,1.00,0.00,0.00,1.00
491395a627dd527e43c469f00908dfc0f815de62,0.00,0.00,1.00,1.00
cd38dffb908a3959472f5ddb705db71d0e48ad89,1.00,0.00,0.00,1.00
533601eac6a21251485576ba693635d1650b63a4,1.00,0.00,0.00,1.00
fa063f0e84d4ce9cb7e690a50a6a269289052779,1.00,0.00,0.00,1.00
77dc88c074646c2673d11b1c026b33ead2640d1b,0.00,0.00,1.00,1.00
68d2c702074660bf45f60bfaf0b0bff1fbe7d5d5,0.00,0.00,1.00,1.00
6717e3d1f4ff234bbb99da3224978693355a6221,0.00,0.00,1.00,1.00
823508d7901bee4ba1c43cc24665f6c50e518534,0.00,0.00,1.00,1.00
6575e9eec06ae5fa3530cc1efe907a435f7703ed,0.00,0.00,0.00,0.00
76889e8d556c73eaf0e2246614ef2330c1ba07c7,0.00,0.00,0.00,0.00
bbc8b2fa2955566c4563c8897802554cabd53c34,0.00,0.00,0.00,0.00
e7cdaa0029ad7f55f227fcb61ded6e3524f3460a,0.00,0.00,0.00,0.00
6e320103ccfcef08c5c2db74db7af31151238913,0.00,0.00,0.00,0.00
95d80b93b714a91ce3cb30694fe93e0cd758550d,0.00,0.00,0.00,0.00
b7ecc79e6b33afff794d7c556943aa815ad4c481,0.00,0.00,0.00,0.00
3ee700831670640c26d112a31bc9cf3332045814,0.00,0.00,0.00,0.00
e468a0e170cf47e3cc73df85a0ceffcf0eab749f,0.00,0.00,0.00,0.00
91e1429094160755162cde11dd11ff1b0db37770,0.00,0.00,0.00,0.00
cfbcfdee737f8ba72d5a8065b542dee153418509,0.00,0.00,0.00,0.00
5c451afc79937345882773ec1537fb804341a391,0.00,0.00,0.00,0.00
e72adbb29fe296292e73df35ab5a239252ba8888,0.00,0.00,0.00,0.00
8916d1ec3df945ffe820b431b0de65489f200238,0.00,0.00,0.00,0.00
207d1fd18214cc748767385c2a66b19af4764fc8,0.00,0.00,0.00,0.00
65c541a898e2c54012c5f6be21973d60fafccb97,0.00,0.00,0.00,0.00
a00ac6c4502e4361a811d8319894507f41759de2,0.00,0.00,0.00,0.00
222ba2077fa6cc6c833daffe5b3bff4087b85d43,0.00,0.00,0.00,0.00
4cd92db8c9547b8620e0f4e132d9d709f7a39a0c,0.00,0.00,0.00,0.00
abdbc1121487bdce317e9be77310fe84f5dccdd8,0.00,0.00,0.00,0.00
40a9e2848f1e4d1bea89a0cac21d0873d11d208d,0.00,0.00,0.00,0.00
1da8fef48483db928ee63aa9454e2775fa1a0215,0.00,0.00,0.00,0.00
e3f5d9d6247cada146a7adbe36e36e55b82238d5,0.00,0.00,0.00,0.00
6699fc634cb750072f1e9a660489362bb65bba35,0.00,0.00,0.00,0.00
46372c39a7d68485b226a5de5a8d33c7aa507fa8,0.00,0.00,0.00,0.00
6dadfa33d46e0e54d0b8abc9a2b3471d4d0a282b,0.00,0.00,0.00,0.00
eea277c74cc380a725545728b4ed526b299c75e6,0.00,0.00,0.00,0.00
31f4cbf8ec34d4f977c072cfd7a1dd162ed00575,0.00,0.00,0.00,0.00
46fd6ec7396302532801972a13d7c60d6b338522,0.00,0.00,0.00,0.00
3b32f8fdc97f8d8a1c5da1ec5663c1ef422593dd,0.00,0.00,0.00,0.00
c3a7ae26b1044f159383341890f37211eed50544,0.00,0.00,0.00,0.00
564eefc0e4ce5a10fcca60c538046560049e2dc8,0.00,0.00,0.00,0.00
0dbcb8a744ce9f246208815fa98531f853a3e39c,0.00,0.00,0.00,0.00
b3cdef1a7ac2368f87c25cccbf7ae1cb58a9ced7,0.00,0.00,0.00,0.00
630449cb373337a35ce6ba6d0bd2be25ff1c3d08,0.00,0.00,0.00,0.00
a0ac699ca7cee7e44fc67734d85d99bf68fca87b,0.00,0.00,0.00,0.00
794ee5887cbbdbbab59d97deabacba9175982dfa,0.00,0.00,0.00,0.00
c7ff5c9c2faf3f93908a0dfe337eeea4b0995c0f,0.00,0.00,0.00,0.00
776676b79dfc336d95733a7d15cf6c85c337d9c9,0.00,0.00,0.00,0.00
ffc1761a456748b3526a67218778e4da42dce0ce,0.00,0.00,0.00,0.00
ac796b8586f1ceb3844dfa11623a27a8af263bf4,0.00,0.00,0.00,0.00
a75c29e532fbcbe4e17f8b16dfd453a3262a1539,0.00,0.00,0.00,0.00
3cff4a325f12325c9d6892c9859977a6f5cc5c7b,0.00,0.00,0.00,0.00
a59bcf7252d8e052517e2a4aa7a55d62d8303755,0.00,0.00,0.00,0.00
8b76f2f45cac7b2125bfba952a4386fa6be936bf,0.00,0.00,0.00,0.00
572635731b9df583e9fdfd65f188854a2d4b82c0,0.00,0.00,0.00,0.00
e089e9f1ebade05810ef778760e88fb1f99b51c9,0.00,0.00,0.00,0.00
ea140482d0c9947fa13bdffb07b1f02a4324e3d9,0.00,0.00,0.00,0.00
d73daf7fcd2240b1da0f90860d56173b84c2cb04,0.00,0.00,0.00,0.00
61f854b748546a001cc002d5c3fb5836df812057,0.00,0.00,0.00,0.00
20d05a9aa99ed82d36c8e1916e26ed98be159587,0.00,0.00,0.00,0.00
35f2430fd35b9eded3739e1e4ffe8593b00109a1,0.00,0.00,0.00,0.00
f3645cf6ae175a3907e08ea654b03e45f3372ae1,0.00,0.00,0.00,0.00
d46e0f28bc527c3922ffc7a9e2cb4489a0985846,0.00,0.00,0.00,0.00
406d1e29cbbd49c275d2eaa36d93a73cd67b79e0,0.00,0.00,0.00,0.00
3e24fc0ce52f91a06ea98567d7f279ea276717ab,0.00,0.00,0.00,0.00
1362aacf26ca55e477126ada218c4d8dc6b40c83,0.00,0.00,0.00,0.00
e38a92a307d742109d7b7d2327cf3d85204c0a1a,0.00,0.00,0.00,0.00
8d246be3f15004c63c54cfb0b1b816ae748fe02a,0.00,0.00,0.00,0.00
8f31f5d5e650004c2f91245ad9b0bfd62855054e,0.00,0.00,0.00,0.00
4d568d407e7959025d3f21ea0aded12fcc2e005a,0.00,0.00,0.00,0.00
82225f58a98cf2a47250653ef76d67734f7d2cd6,0.00,0.00,0.00,0.00
2d9d1759b8eb5abaa219e4d2af03e45579f63eee,0.00,0.00,0.00,0.00
c772c000389318ef5580a0073b4950f56ac86db5,0.00,0.00,0.00,0.00
25f5d03ac2c4bb1615ad1b49c294898f42c26a53,0.00,0.00,0.00,0.00
26942d8920a769b4f5ae66b60ffbca6359c9b4ca,0.00,0.00,0.00,0.00
e4967f25357d67cace2313c11f0225766ee561ce,0.00,0.00,0.00,0.00
dc15f275b8eab2a02be0b99932b108217769c360,0.00,0.00,0.00,0.00
c494de7c0588d773cb865a895d52c51098fe492f,0.00,0.00,0.00,0.00
518c9a646879805e3d42e0ebeeb100ff94b2c86e,0.00,0.00,0.00,0.00
3d65c46a5bc12788a9118e170331beeada0a0120,0.00,0.00,0.00,0.00
a37e67b947d73cbe175955b4575e6f801c426418,0.00,0.00,0.00,0.00
eecc9399b4130d283f5aef387537ec7a158bb7c6,0.00,0.00,0.00,0.00
41df215502302e6028567b78da96a93d74098b42,0.00,0.00,0.00,0.00
1c9ab3f09f551396f61f92afc3575777bd105c4a,0.00,0.00,0.00,0.00
de51ae0033d50c907949dd97dd04ba0868e9afa0,0.00,0.00,0.00,0.00
54b4959d6d8666f5c67d16477b4f0e120828fed4,0.00,0.00,0.00,0.00
ef9daa952ac2e323af39e6545a5d4e2a6a455161,0.00,0.00,0.00,0.00
52a6b4ea428f4381cf2636784d70f367c640715d,0.00,0.00,0.00,0.00
03ee4b686996177e53f84b8b4fbde42a70d1cabf,0.00,0.00,0.00,0.00
07e2d5dd51aeaddec7946ed743647e4c4bf75713,0.00,0.00,0.00,0.00
bc5e0beef75a71ab30277eaf1bb9d30cd93a486e,0.00,0.00,0.00,0.00
7f09de4c977d88cec12e2ac46b2f5fcd1d5619ff,0.00,0.00,0.00,0.00
d99db4069f5a58a2fb376c5abd806254635ef256,0.00,0.00,0.00,0.00
0416bdedfe958fd5a208ae99ba4731cf3c5c676d,0.00,0.00,0.00,0.00
e0207f7cb4fc666004181bfed812c45c7d0b07a7,0.00,0.00,0.00,0.00
6499e158ff0caf35d5dd5e4416014de6fa1db3d1,0.00,0.00,0.00,0.00
2da79ed4bc405e90fe3291b3c748cb7e49d9dda5,0.00,0.00,0.00,0.00
7c2f217e6c2fb08136e916791fc97d6fd00827b8,0.00,0.00,0.00,0.00
210abec7ed4be4eda0305bb5f42f4ef9fa756adc,0.00,0.00,0.00,0.00
a57b26f9bee5999015a1a4aad334219681bcf731,0.00,0.00,0.00,0.00
ebb73c9de3f84b463174b522596d6f8dae7d3457,0.00,0.00,0.00,0.00
b28fb150f2c26d132d6ed82d78a01739c88b8ba2,0.00,0.00,0.00,0.00
8d293fc7048e869694656a2d2d8061bbda559d43,0.00,0.00,0.00,0.00
7f7bde1a803db25ded528bf6773145db84ef0c34,0.00,0.00,0.00,0.00
43837805aaf11880ca83ca45c6f35fc7b15b1c35,0.00,0.00,0.00,0.00
e517140b618e43c9d30ec30bcc84fc693f0536e3,0.00,0.00,0.00,0.00
bb0b3a883d0ff3fb6ece993d1cedd5b32fbdb3bf,0.00,0.00,0.00,0.00
bfd73663eccc9dbce7b0d52e3c507120be891d1f,0.00,0.00,0.00,0.00
ea4543f66ea5353d65c02a85edf5cfddcfa414ee,0.00,0.00,0.00,0.00
d2d7a7f1f7b0e950e3c3e8f795421b59b3659b45,0.00,0.00,0.00,0.00
7bb57aecf08d566b9c8dfe6d2e37019507efe4d3,0.00,0.00,0.00,0.00
edf7602cec1fcc44ac9b4f96aab9668a6499cc58,0.00,0.00,0.00,0.00
dbb7e28a5262c61e0aebbad2a608562e837ea6f2,0.00,0.00,0.00,0.00
efd0a11a4c85e7a8c8a28488170470fbd06d44c5,0.00,0.00,0.00,0.00
2c3dccbbb5b0d5ae1eb880c7b8f30048b34b4bd2,0.00,0.00,0.00,0.00
d2f270359a0ef71a0e20fd1a509b54bb64a28317,0.00,0.00,0.00,0.00
146844876a472d1877373304d27e73c44ae56252,0.00,0.00,0.00,0.00
c46f2f387e9c3dfe2339c7c82677da4ea2c9e93d,0.00,0.00,0.00,0.00
59e58c070686ca2beb1bbc1ef14ebbcdf5be9b42,0.00,0.00,0.00,0.00
e54a9104648fcba5aeda69b4c09edf98eb729ad8,0.00,0.00,0.00,0.00
b714272d6f6a70f8189d0d38ba35d73d5c4f7fd2,0.00,0.00,0.00,0.00
af1ce4485aeb437f8ac088d945f6641f808053b4,0.00,0.00,0.00,0.00
7fa5368efac7e8dd1d9d37c0d374d261657a67a4,0.00,0.00,0.00,0.00
12964794f5588ba21abc4f7ce3ef5537def16f17,0.00,0.00,0.00,0.00
d251625ae050174859ad09e6f5912b40f8de3596,0.00,0.00,0.00,0.00
7217c972d1e4bb364e405249407d66770a82831d,0.00,0.00,0.00,0.00
40fb201ec8522c658475cb71e3655cdeddcf6985,0.00,0.00,0.00,0.00
500bbf700deef7b5b9eabb5354adfdd5baa4328c,0.00,0.00,0.00,0.00
13d6474db1a57ee691a4ea76fb355a4db2253bc6,0.00,0.00,0.00,0.00
ca7ac7d7dd894f82940f097031ccd5e5ee3c2b65,0.00,0.00,0.00,0.00
fa2f400bdd8d72b65ebf4e5d7846c4d456b86c7f,0.00,0.00,0.00,0.00
1be308bb75fb758fd800097d9f42958f9dcf69ec,0.00,0.00,0.00,0.00
d826f7e600433392ee849100d96a4d77567ec0da,0.00,0.00,0.00,0.00
43297a5fce6364e600ef5481396494bb5c27848e,0.00,0.00,0.00,0.00
cf0b42e2308ef810102a302f3ef6c62f9b7d7528,0.00,0.00,0.00,0.00
4f56f2d3a573e32c71496e156a2f6b288763f619,0.00,0.00,0.00,0.00
686acc22df695c5dada645f414d3e8cd62ce05d3,0.00,0.00,0.00,0.00
4bd5a4763778f6bff1b1e6fd399ff21a5c6a97f6,0.00,0.00,0.00,0.00
64c99f3422648500038284da8e8ca42f04db30a4,0.00,0.00,0.00,0.00
666ef3c0bb1313b13b0253320630b5fe4d9a48ae,0.00,0.00,0.00,0.00
27c61602d667fc3c1126aded4d954edb3f938ed9,0.00,0.00,0.00,0.00
62e2f234ff99fb7b972e323ca80ce3b302ef2c30,0.00,0.00,0.00,0.00
11bb7036abb750a7d68b475c6fc954a35f43362e,0.00,0.00,0.00,0.00
140b5b47c3a764fcccd96b12bf8a9a33cc5d8aef,0.00,0.00,0.00,0.00
7d29592ccd96cefd097e13e722c837c69eafbf46,0.00,0.00,0.00,0.00
fe0342753c517964b9c8f4c13a0a6212d6e72537,0.00,0.00,0.00,0.00
7c3dff560575be64d8ca5468fa403fd73013d8ea,0.00,0.00,0.00,0.00
dead23e18c6db94811508299de0b4f281dcfeb12,0.00,0.00,0.00,0.00
95f6e7da293aa86cf5502a6f72a5cc89a42a2cb9,0.00,0.00,0.00,0.00
f6d932ffc3068743badaa0d92af865a6a819948d,0.00,0.00,0.00,0.00
08129b4b9a55e920321e997767ae45ccb834f652,0.00,0.00,0.00,0.00
394a75b29361fc41dc730a028d087b4c004e837b,0.00,0.00,0.00,0.00
cdcce98bec31fec8a4b399b1b65ec450c5a96ea4,0.00,0.00,0.00,0.00
91d7ab5bb0d8b32d426c30b7517f30605091e043,0.00,0.00,0.00,0.00
99c6942bcb2637cf1e159290d6b0de1f21ed75c1,0.00,0.00,0.00,0.00
7634f7dd18e9f3544316918c0586573cc97dba08,0.00,0.00,0.00,0.00
8071b10416cf57cfbd0a41f7e26a33fb0e113301,0.00,0.00,0.00,0.00
801f4e4c057726b609fe60e507fdd3aa54b31637,0.00,0.00,0.00,0.00
9e4eb65ae488abf0d55c070119588e8bb830b446,0.00,0.00,0.00,0.00
d7195ce611ff1e821dfc936d27aaee9f23b47193,0.00,0.00,0.00,0.00
7122b6242b3dcb6301b3e1e3e335fc633625834e,0.00,0.00,0.00,0.00
bbb2164d83f29871e8432c8b0394da39fdfd9d73,0.00,0.00,0.00,0.00
f4d31a6a183104cd5c04480e795bff2b824bec57,0.00,0.00,0.00,0.00
b6871e913fffa3dcdd8510f4950d51f04d938e1c,0.00,0.00,0.00,0.00
fa4f1c5713cab4d557874c2d66e025cf688c1c84,0.00,0.00,0.00,0.00
ade1ba87c757a77f3fbe9e06a2668194f168f179,0.00,0.00,0.00,0.00
53775e415c1e9c02cf83fc69eec8db2a1b42d23e,0.00,0.00,0.00,0.00
827a7211c59d2c850bb1cf3db6d572291ad2a6cc,0.00,0.00,0.00,0.00
0072fdecbb0ca810292e8661d5f1bab1e43817cd,0.00,0.00,0.00,0.00
44a233acff81745aa55edc817fe53b58ed2950e6,0.00,0.00,0.00,0.00
f6e65db352c6a4a37a92a893a1575ad49d55c869,0.00,0.00,0.00,0.00
5e1d4a5d564c9b683a9a559c6cb5b60e4f06ccf9,0.00,0.00,0.00,0.00
3cf16afe475d7fab3fe02a1a10fc9f29fef4183a,0.00,0.00,0.00,0.00
a4cd67c8db3b2426f989f8e61eabd4440fcac537,0.00,0.00,0.00,0.00
4d4710b57c70782bc0a038e9dd8d3d91459a8b73,0.00,0.00,0.00,0.00
dacb9e415db449f50327fb5ee2045b4034860778,0.00,0.00,0.00,0.00
9fc901403bea419ac207c96f0385175250cfa0e1,0.00,0.00,0.00,0.00
5a854cf53d135c5dfffe9c466a7248f5c9325463,0.00,0.00,0.00,0.00
67e478ea066a6a0dbee9535ff8ecce68d42ca068,0.00,0.00,0.00,0.00
3e14fbefd38e3273ce37fb0ceea920436376ad55,0.00,0.00,0.00,0.00
6dc0bcec8c92e57e88747173f3f69693263d8434,0.00,0.00,0.00,0.00
4c5b4cbc2436f2761a30f1b72feb3ef9802e36b7,0.00,0.00,0.00,0.00
